date,Net Sales_QTR,Other Income_QTR,Total Income_QTR,Expenditure_QTR,Cost of Materials Consumed_QTR,Finance Costs_QTR,Purchases of stock-in-trade_QTR,"Changes in inventories of finished goods, work-in-progress and stock-in-trade_QTR",Employee benefit expense_QTR,Depreciation and amortisation expense_QTR,Other Expenses_QTR,Power and fuel expenses_QTR,Profit (+)/ Loss (-) from Ordinary Activities before Tax_QTR,Tax_QTR,Net Profit (+)/ Loss (-) from Ordinary Activities after Tax_QTR,Net Profit_QTR,Current tax_QTR,Minority Interest_QTR,Share of Profit & Loss of Asso_QTR,Net Profit after Mino Inter & Share of P & L_QTR,Any Other_QTR,Income Attributable to Consolidated Group_QTR,EPS after Extraordinary items (in Rs)_QTR,Exceptional Item_QTR,Profit after Interest but before Exceptional Items_QTR,Net Profit Loss for the period from continuing operations_QTR,Profit (loss) from discontinuing operations before tax_QTR,Tax expense of discontinuing operations_QTR,Net profit (loss) from discontinuing operation after tax_QTR,Other Comprehensive Income Net of Taxes_QTR,Any Other Comprehensive Item_QTR,Total Comprehensive Income for the Period_QTR,Total Amount of items that will not be reclassified to profit and loss_QTR,Income tax relating to items that will not be reclassified to profit or loss_QTR,Total Amount of items that will be reclassified to profit and loss_QTR,Income tax relating to items that will be reclassified to profit or loss_QTR,Net movement in regulatory deferral account balances_QTR,Share of profit(loss) of associates and joint ventures_QTR,Basic EPS for continuing operation_QTR,Diluted EPS for continuing operation_QTR,Basic for discontinued & continuing operation_QTR,Diluted for discontinued & continuing operation_QTR,_QTR,basic_eps_QTR,diluted_eps_QTR,Power and Fule Expenses_QTR,Power and fuel expense_QTR,Power and Duel Expenses_QTR,Deferred Tax (Credit) / Charge_QTR,Depreciation and amortisation expenses_QTR,Deferred tax_QTR,Power & Fuel Expenses_QTR,POWER & FUEL_QTR,Purchase of Traded Goods_QTR,Plastic Business_QTR,Other Operating Income_QTR,"Changes in inventories of finished goods, wip and Stock-in-trade_QTR",Equity Capital_QTR,Employee Benefit Expenses_QTR,"Profit or Loss, Attributable to Owners of Parent_QTR","Profit from Operations before Other Income, Interest and Exceptional Items_QTR",Profit before Interest and Exceptional Items_QTR,"Total Profit or Loss, Attributable to Non-Controlling Interests_QTR",Total Comprehensive Income for the Period Attributable to Owners of Parent Non-Controlling Interests_QTR,Basic & Diluted EPS after Extraordinary items_QTR,Interest_QTR,Prior Period Items_QTR,Comprehensive Income for the Period Attributable to Owners of Parent_QTR,Extraordinary Items_QTR,EPS before Extraordinary items (in Rs)_QTR,Reserves_QTR,Cost of Investment In Sub_QTR,Face Value (in Rs)_QTR,Basic & Diluted EPS before Extraordinary items_QTR,Income from Operations_QTR,"Changes in inventories of finished goods, Work in Progress and Stock in Trade_QTR",Employee benefits expenses_QTR,Purchases of Stock in Trade_QTR,Percentage of Public Shareholding_QTR,Number of Public Shareholding_QTR,% of the total share capital of the company_QTR,Net Sales/Revenue From Operations_QTR,Raw Material Consumed _QTR,Cost of Premises Sold_QTR,Employees Cost_QTR,"Depreciation, Amortization & Impairment_QTR",(Increase) / Decrease in Stock in Trade_QTR,Other Expenditure_QTR,Cost of Goods Traded_QTR,Construction Business_QTR,Corporate Tax_QTR,Non-encumbered Number of Shares_QTR,% of the total of promoter & promoter group_QTR,%  of the total share capital of the company_QTR,Deferred Tax_QTR,Fringe Benefit Tax_QTR,Encumbered Number  of Shares_QTR,%  of the total of promoter & promoter group_QTR,"Depreciation, Amortisation & Impairment_QTR",Consumption of Raw Materials_QTR,Cost of Goods Sold_QTR
2023-04-11,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-12,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-13,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-14,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-15,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-16,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-19,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-20,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-21,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-22,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-23,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-24,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-25,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-26,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-27,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-28,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-01,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-02,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-03,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-04,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-05,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-06,"23,685.80",142.00,"23,827.80","-21,207.30","-16,887.20",-16.90,-309.80,636.90,"-1,032.30",-720.50,"-2,084.70",-792.80,"2,620.50",-678.30,"1,942.20","2,155.40",-678.30,-,-,"2,155.40",0.00,"2,155.40",,0.00,"2,620.50","1,942.20",0.00,0.00,0.00,-7.50,0.00,"2,147.90",0.00,0.00,0.00,0.00,0.00,213.20,16.97,16.97,16.97,16.97,Notes,16.97,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
