Date,Open,High,Low,Close,Adj Close,Volume
2008-01-01,450.5,482.48748779296875,450.5,470.9375,409.9132080078125,451144
2008-01-02,471.25,480.2250061035156,465.0,473.375,412.0348815917969,290540
2008-01-03,470.5,480.9750061035156,463.0249938964844,472.11248779296875,410.9360046386719,419244
2008-01-04,473.75,481.25,468.82501220703125,470.86248779296875,409.8479309082031,354612
2008-01-07,467.5,474.67498779296875,463.0249938964844,470.3374938964844,409.3908996582031,430404
2008-01-08,465.0,473.75,458.01251220703125,461.3374938964844,401.5572204589844,195856
2008-01-09,435.9624938964844,467.5,435.9624938964844,458.3999938964844,399.0003662109375,194464
2008-01-10,466.20001220703125,466.20001220703125,430.0,433.9750061035156,377.7403564453125,376596
2008-01-11,449.7250061035156,449.7250061035156,425.0,441.76251220703125,384.5187683105469,395308
2008-01-14,433.75,446.17498779296875,432.5,441.73748779296875,384.4970397949219,238424
2008-01-15,437.5249938964844,464.9750061035156,437.5249938964844,455.2875061035156,396.29119873046875,421984
2008-01-16,437.7749938964844,465.0,435.0,457.7124938964844,398.40191650390625,425352
2008-01-17,462.25,464.25,440.5,447.0375061035156,389.1101989746094,558196
2008-01-18,447.5,447.5,387.5,400.0,348.16790771484375,467076
2008-01-21,410.0,410.0,331.25,365.20001220703125,317.8772277832031,1096356
2008-01-22,338.25,374.98748779296875,292.5,352.7250061035156,307.0187683105469,1178268
2008-01-23,326.1000061035156,381.0,326.1000061035156,369.1499938964844,321.3153991699219,559812
2008-01-24,352.5249938964844,387.4750061035156,331.26251220703125,342.125,297.7922668457031,732488
2008-01-25,335.5,372.5,335.5,367.1499938964844,319.5745849609375,285136
2008-01-28,336.1000061035156,391.1000061035156,336.1000061035156,385.67498779296875,335.6990966796875,319172
2008-01-29,387.5,405.0,372.5,375.8999938964844,327.1907043457031,272792
2008-01-30,351.1000061035156,382.5,351.1000061035156,360.0,313.3511047363281,281072
2008-01-31,336.1000061035156,383.5,336.1000061035156,352.4750061035156,306.8011779785156,2125796
2008-02-01,357.5,373.75,351.5249938964844,367.5874938964844,319.95538330078125,560616
2008-02-04,372.5,386.20001220703125,372.5,378.4125061035156,329.3776550292969,223704
2008-02-05,378.5,384.5,372.5,380.8374938964844,331.48846435546875,210784
2008-02-06,351.1000061035156,376.25,351.1000061035156,369.01251220703125,321.1957702636719,162104
2008-02-07,362.75,375.0,354.04998779296875,356.9125061035156,310.66363525390625,172560
2008-02-08,350.75,362.0,335.0,341.04998779296875,296.85662841796875,247556
2008-02-11,341.25,342.5,312.5,324.45001220703125,282.4076843261719,695600
2008-02-12,336.17498779296875,337.2250061035156,312.75,334.8125,291.4273986816406,756916
2008-02-13,334.8125,344.5,318.75,324.61248779296875,282.549072265625,317364
2008-02-14,337.5,356.25,333.0,346.20001220703125,301.33929443359375,322424
